chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	570201.0	571200.0	chr19	570201.0	583200.0	13000.0	1000.0	1197.0	3.6830769230769227	95.0%	0.0	2842.0	3041.0	9.0	9.0	65.0	5.0	2.0	0	578200	598400	0.2638326320363447	0.40441801189464743
chr19	573801.0	574600.0	chr19	573801.0	587400.0	13600.0	800.0	1530.0	5.625	95.0%	0.0	2842.0	3041.0	27.0	27.0	68.0	4.0	2.0	0	578200	598400	0.8232334369024463	0.5577464788732395
chr19	574801.0	575600.0	chr19	574801.0	588400.0	13600.0	800.0	1176.0	4.323529411764706	95.0%	0.0	2842.0	3041.0	32.0	32.0	68.0	4.0	2.0	0	578200	598400	0.8543825079466718	0.5186567164179104
chr19	573801.0	574600.0	chr19	573801.0	588000.0	14200.0	800.0	1550.0	5.457746478873239	95.0%	0.0	2842.0	3041.0	27.0	27.0	71.0	4.0	2.0	0	578200	598400	0.8435385696962157	0.6215962441314554
chr19	574801.0	575800.0	chr19	574801.0	588000.0	13200.0	1000.0	1279.0	3.875757575757576	95.0%	0.0	2842.0	3041.0	32.0	32.0	66.0	5.0	2.0	0	578200	598400	0.6140158713918367	0.5085561497326203
chr19	570001.0	571400.0	chr19	570001.0	584200.0	14200.0	1400.0	1665.0	3.3501006036217302	95.0%	0.0	2842.0	3041.0	8.0	8.0	71.0	7.0	2.0	0	578200	598400	0.18778871881331682	0.4469096671949287
chr19	574401.0	575200.0	chr19	574401.0	588000.0	13600.0	800.0	1786.0	6.5661764705882355	95.0%	0.0	2842.0	3041.0	30.0	30.0	68.0	4.0	2.0	0	578200	598400	0.8414401631428129	0.5104166666666666
chr19	575001.0	575800.0	chr19	575001.0	587800.0	12800.0	800.0	830.0	3.2421875	95.0%	0.0	2842.0	3041.0	33.0	33.0	64.0	4.0	2.0	0	578200	598400	0.4446179285526895	0.5129811996418979
chr19	824601.0	825600.0	chr19	824601.0	835800.0	11200.0	1000.0	825.0	2.9464285714285716	95.0%	0.0	4121.0	4320.0	2.0	2.0	56.0	5.0	1.0	2	834000	854200	0.1431152098599766	0.46812152332049634
chr19	825401.0	826400.0	chr19	825401.0	839200.0	13800.0	1000.0	866.0	2.510144927536232	95.0%	0.0	4121.0	4320.0	6.0	6.0	69.0	5.0	1.0	2	834000	854200	0.01300662945619779	0.4971002485501243
chr19	824601.0	825600.0	chr19	824601.0	835800.0	11200.0	1000.0	825.0	2.9464285714285716	95.0%	0.0	4121.0	4320.0	2.0	2.0	56.0	5.0	1.0	2	834000	854200	0.1431152098599766	0.46812152332049634
chr19	825401.0	826400.0	chr19	825401.0	839800.0	14400.0	1000.0	896.0	2.488888888888889	95.0%	0.0	4121.0	4320.0	6.0	6.0	72.0	5.0	1.0	2	834000	854200	0.01376634470660368	0.45940347970173984
chr19	824601.0	825600.0	chr19	824601.0	835000.0	10400.0	1000.0	696.0	2.676923076923077	95.0%	0.0	4121.0	4320.0	2.0	2.0	52.0	5.0	1.0	2	834000	854200	0.07022933665758808	0.4638425331621737
chr19	825401.0	826400.0	chr19	825401.0	839400.0	14000.0	1000.0	879.0	2.5114285714285716	95.0%	0.0	4121.0	4320.0	6.0	6.0	70.0	5.0	1.0	2	834000	854200	0.014862255745926123	0.45691797845898924
chr19	829801.0	831200.0	chr19	829801.0	841000.0	11200.0	1400.0	1520.0	3.877551020408163	95.0%	0.0	4121.0	4320.0	28.0	28.0	56.0	7.0	1.0	2	834000	854200	0.7769606910577769	0.45425867507886436
chr19	902201.0	903000.0	chr19	902201.0	914200.0	12000.0	800.0	419.0	1.7458333333333333	95.0%	0.0	4510.0	4709.0	1.0	1.0	60.0	4.0	2.0	3	911800	932000	0.020734553590243253	0.43941176470588234
chr19	905801.0	906800.0	chr19	905801.0	916200.0	10400.0	1000.0	575.0	2.2115384615384617	95.0%	0.0	4510.0	4709.0	19.0	19.0	52.0	5.0	2.0	3	911800	932000	0.6864860291931033	0.45172564438619484
