chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	248401.0	249800.0	chr19	248401.0	261600.0	13200.0	1400.0	187.0	0.4794871794871795	95.0%	0.0	1237.0	1436.0	5.0	5.0	65.0	6.0	1.0	0	257200	277400	0.08491787983112577	0.15789473684210525
chr19	252001.0	252800.0	chr19	252001.0	261600.0	9600.0	800.0	311.0	1.6197916666666667	95.0%	0.0	1237.0	1436.0	22.0	22.0	48.0	4.0	1.0	0	257200	277400	0.07075167337957486	0.5015290519877675
chr19	257201.0	258000.0	chr19	257201.0	267400.0	10200.0	800.0	934.0	4.578431372549019	95.0%	0.0	1237.0	1436.0	48.0	48.0	51.0	4.0	1.0	0	257200	277400	0.039906945901362095	0.34951456310679613
chr19	250001.0	251400.0	chr19	250001.0	262000.0	12000.0	1400.0	725.0	1.7261904761904763	95.0%	0.0	1237.0	1436.0	12.0	12.0	60.0	7.0	1.0	0	257200	277400	0.10185101064178043	0.6020408163265306
chr19	259801.0	260800.0	chr19	259801.0	267400.0	7600.0	1000.0	57.0	0.3	95.0%	0.0	1237.0	1436.0	61.0	61.0	38.0	5.0	1.0	0	257200	277400	0.10102931156242109	0.5709177592371871
chr19	448201.0	449200.0	chr19	448201.0	460200.0	12000.0	1000.0	562.0	1.8733333333333335	95.0%	0.0	2201.0	2400.0	40.0	40.0	60.0	5.0	1.0	1	450000	470200	0.04519394780988529	0.45714285714285713
chr19	487401.0	488200.0	chr19	487401.0	499600.0	12200.0	800.0	288.0	1.180327868852459	95.0%	0.0	2435.0	2634.0	2.0	2.0	61.0	4.0	2.0	2	496800	517000	0.035682869514875815	0.4262177650429799
chr19	493801.0	495000.0	chr19	493801.0	504800.0	11000.0	1200.0	1203.0	3.645454545454545	95.0%	0.0	2440.0	2639.0	29.0	29.0	55.0	6.0	2.0	3	497800	518000	0.06160904541876583	0.5041276829939461
chr19	495401.0	496200.0	chr19	495401.0	504000.0	8600.0	800.0	217.0	1.2616279069767442	95.0%	0.0	2440.0	2639.0	37.0	37.0	43.0	4.0	2.0	3	497800	518000	0.06973497735965259	0.436456400742115
chr19	497201.0	497800.0	chr19	497201.0	510400.0	13200.0	600.0	1468.0	7.414141414141414	95.0%	0.0	2456.0	2655.0	30.0	30.0	66.0	3.0	2.0	4	501000	521200	0.036627788620198005	0.4975247524752475
chr19	496401.0	497200.0	chr19	496401.0	510200.0	13800.0	800.0	2165.0	7.844202898550725	95.0%	0.0	2456.0	2655.0	26.0	26.0	69.0	4.0	2.0	4	501000	521200	0.017077292455752045	0.53276955602537
